site,x,y,coast,north,year,rec.period,rec.period2,night,species,obs,obs.min
36,493000,6708000,1.5754738602416356,56.409303465756,2020,10,1,2020-06-01,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,11,2,2020-06-14,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,11,2,2020-06-15,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,12,3,2020-06-28,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,12,3,2020-06-29,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,13,4,2020-07-12,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,13,4,2020-07-13,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,14,5,2020-07-26,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,14,5,2020-07-27,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,15,6,2020-08-09,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,15,6,2020-08-10,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,16,7,2020-08-23,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,16,7,2020-08-24,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,17,8,2020-09-06,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,17,8,2020-09-07,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,18,9,2020-09-20,PIPNAT,NA,NA
36,493000,6708000,1.5754738602416356,56.409303465756,2020,18,9,2020-09-21,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2019,1,1,2019-05-31,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,1,1,2019-06-01,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,2,2,2019-06-14,EPTNIL,1,1
37,493000,6710000,3.298724571710246,58.48064678639161,2019,2,2,2019-06-15,EPTNIL,9,7
37,493000,6710000,3.298724571710246,58.48064678639161,2019,3,3,2019-06-28,EPTNIL,1,1
37,493000,6710000,3.298724571710246,58.48064678639161,2019,3,3,2019-06-29,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,4,4,2019-07-12,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,4,4,2019-07-13,EPTNIL,1,1
37,493000,6710000,3.298724571710246,58.48064678639161,2019,5,5,2019-07-26,EPTNIL,1,1
37,493000,6710000,3.298724571710246,58.48064678639161,2019,5,5,2019-07-27,EPTNIL,4,2
37,493000,6710000,3.298724571710246,58.48064678639161,2019,6,6,2019-08-09,EPTNIL,5,4
37,493000,6710000,3.298724571710246,58.48064678639161,2019,6,6,2019-08-10,EPTNIL,2,2
37,493000,6710000,3.298724571710246,58.48064678639161,2019,7,7,2019-08-23,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,7,7,2019-08-24,EPTNIL,3,2
37,493000,6710000,3.298724571710246,58.48064678639161,2019,8,8,2019-09-06,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,8,8,2019-09-07,EPTNIL,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,9,9,2019-09-20,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2019,9,9,2019-09-21,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,10,1,2020-05-31,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,10,1,2020-06-01,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,11,2,2020-06-14,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,11,2,2020-06-15,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,12,3,2020-06-28,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,12,3,2020-06-29,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,13,4,2020-07-12,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,13,4,2020-07-13,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,14,5,2020-07-26,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,14,5,2020-07-27,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,15,6,2020-08-09,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,15,6,2020-08-10,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,16,7,2020-08-23,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,16,7,2020-08-24,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,17,8,2020-09-06,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,17,8,2020-09-07,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,18,9,2020-09-20,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,18,9,2020-09-21,EPTNIL,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2019,1,1,2019-05-31,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,1,1,2019-06-01,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,2,2,2019-06-14,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,2,2,2019-06-15,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,3,3,2019-06-28,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,3,3,2019-06-29,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,4,4,2019-07-12,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,4,4,2019-07-13,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,5,5,2019-07-26,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,5,5,2019-07-27,PIPNAT,2,2
37,493000,6710000,3.298724571710246,58.48064678639161,2019,6,6,2019-08-09,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,6,6,2019-08-10,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,7,7,2019-08-23,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,7,7,2019-08-24,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,8,8,2019-09-06,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,8,8,2019-09-07,PIPNAT,0,0
37,493000,6710000,3.298724571710246,58.48064678639161,2019,9,9,2019-09-20,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2019,9,9,2019-09-21,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,10,1,2020-05-31,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,10,1,2020-06-01,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,11,2,2020-06-14,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,11,2,2020-06-15,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,12,3,2020-06-28,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,12,3,2020-06-29,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,13,4,2020-07-12,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,13,4,2020-07-13,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,14,5,2020-07-26,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,14,5,2020-07-27,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,15,6,2020-08-09,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,15,6,2020-08-10,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,16,7,2020-08-23,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,16,7,2020-08-24,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,17,8,2020-09-06,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,17,8,2020-09-07,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,18,9,2020-09-20,PIPNAT,NA,NA
37,493000,6710000,3.298724571710246,58.48064678639161,2020,18,9,2020-09-21,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,1,1,2019-05-31,EPTNIL,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,1,1,2019-06-01,EPTNIL,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,2,2,2019-06-14,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,2,2,2019-06-15,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,3,3,2019-06-28,EPTNIL,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,3,3,2019-06-29,EPTNIL,1,1
38,484000,6710000,4.817169531659407,58.63756565898079,2019,4,4,2019-07-12,EPTNIL,2,2
38,484000,6710000,4.817169531659407,58.63756565898079,2019,4,4,2019-07-13,EPTNIL,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,5,5,2019-07-26,EPTNIL,6,4
38,484000,6710000,4.817169531659407,58.63756565898079,2019,5,5,2019-07-27,EPTNIL,3,3
38,484000,6710000,4.817169531659407,58.63756565898079,2019,6,6,2019-08-09,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,6,6,2019-08-10,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,7,7,2019-08-23,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,7,7,2019-08-24,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,8,8,2019-09-06,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,8,8,2019-09-07,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,9,9,2019-09-20,EPTNIL,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,9,9,2019-09-21,EPTNIL,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2020,10,1,2020-05-31,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,10,1,2020-06-01,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,11,2,2020-06-14,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,11,2,2020-06-15,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,12,3,2020-06-28,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,12,3,2020-06-29,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,13,4,2020-07-12,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,13,4,2020-07-13,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,14,5,2020-07-26,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,14,5,2020-07-27,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,15,6,2020-08-09,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,15,6,2020-08-10,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,16,7,2020-08-23,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,16,7,2020-08-24,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,17,8,2020-09-06,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,17,8,2020-09-07,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,18,9,2020-09-20,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,18,9,2020-09-21,EPTNIL,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,1,1,2019-05-31,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,1,1,2019-06-01,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,2,2,2019-06-14,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,2,2,2019-06-15,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,3,3,2019-06-28,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,3,3,2019-06-29,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,4,4,2019-07-12,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,4,4,2019-07-13,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,5,5,2019-07-26,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,5,5,2019-07-27,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,6,6,2019-08-09,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,6,6,2019-08-10,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,7,7,2019-08-23,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,7,7,2019-08-24,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,8,8,2019-09-06,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,8,8,2019-09-07,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2019,9,9,2019-09-20,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2019,9,9,2019-09-21,PIPNAT,0,0
38,484000,6710000,4.817169531659407,58.63756565898079,2020,10,1,2020-05-31,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,10,1,2020-06-01,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,11,2,2020-06-14,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,11,2,2020-06-15,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,12,3,2020-06-28,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,12,3,2020-06-29,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,13,4,2020-07-12,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,13,4,2020-07-13,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,14,5,2020-07-26,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,14,5,2020-07-27,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,15,6,2020-08-09,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,15,6,2020-08-10,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,16,7,2020-08-23,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,16,7,2020-08-24,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,17,8,2020-09-06,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,17,8,2020-09-07,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,18,9,2020-09-20,PIPNAT,NA,NA
38,484000,6710000,4.817169531659407,58.63756565898079,2020,18,9,2020-09-21,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2019,1,1,2019-05-31,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,1,1,2019-06-01,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,2,2,2019-06-14,EPTNIL,32,15
39,398000,7054000,82.08053363056791,401.34381549145263,2019,2,2,2019-06-15,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,3,3,2019-06-28,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,3,3,2019-06-29,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,4,4,2019-07-12,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,4,4,2019-07-13,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,5,5,2019-07-26,EPTNIL,65,25
39,398000,7054000,82.08053363056791,401.34381549145263,2019,5,5,2019-07-27,EPTNIL,31,15
39,398000,7054000,82.08053363056791,401.34381549145263,2019,6,6,2019-08-09,EPTNIL,2,2
39,398000,7054000,82.08053363056791,401.34381549145263,2019,6,6,2019-08-10,EPTNIL,3,3
39,398000,7054000,82.08053363056791,401.34381549145263,2019,7,7,2019-08-23,EPTNIL,8,5
39,398000,7054000,82.08053363056791,401.34381549145263,2019,7,7,2019-08-24,EPTNIL,12,7
39,398000,7054000,82.08053363056791,401.34381549145263,2019,8,8,2019-09-06,EPTNIL,2,2
39,398000,7054000,82.08053363056791,401.34381549145263,2019,8,8,2019-09-07,EPTNIL,5,5
39,398000,7054000,82.08053363056791,401.34381549145263,2019,9,9,2019-09-20,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,9,9,2019-09-21,EPTNIL,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2020,10,1,2020-05-31,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,10,1,2020-06-01,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,11,2,2020-06-14,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,11,2,2020-06-15,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,12,3,2020-06-28,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,12,3,2020-06-29,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,13,4,2020-07-12,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,13,4,2020-07-13,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,14,5,2020-07-26,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,14,5,2020-07-27,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,15,6,2020-08-09,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,15,6,2020-08-10,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,16,7,2020-08-23,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,16,7,2020-08-24,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,17,8,2020-09-06,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,17,8,2020-09-07,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,18,9,2020-09-20,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,18,9,2020-09-21,EPTNIL,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2019,1,1,2019-05-31,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,1,1,2019-06-01,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,2,2,2019-06-14,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,2,2,2019-06-15,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,3,3,2019-06-28,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,3,3,2019-06-29,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,4,4,2019-07-12,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,4,4,2019-07-13,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,5,5,2019-07-26,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,5,5,2019-07-27,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,6,6,2019-08-09,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,6,6,2019-08-10,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,7,7,2019-08-23,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,7,7,2019-08-24,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,8,8,2019-09-06,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,8,8,2019-09-07,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,9,9,2019-09-20,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2019,9,9,2019-09-21,PIPNAT,0,0
39,398000,7054000,82.08053363056791,401.34381549145263,2020,10,1,2020-05-31,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,10,1,2020-06-01,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,11,2,2020-06-14,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,11,2,2020-06-15,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,12,3,2020-06-28,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,12,3,2020-06-29,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,13,4,2020-07-12,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,13,4,2020-07-13,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,14,5,2020-07-26,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,14,5,2020-07-27,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,15,6,2020-08-09,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,15,6,2020-08-10,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,16,7,2020-08-23,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,16,7,2020-08-24,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,17,8,2020-09-06,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,17,8,2020-09-07,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,18,9,2020-09-20,PIPNAT,NA,NA
39,398000,7054000,82.08053363056791,401.34381549145263,2020,18,9,2020-09-21,PIPNAT,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2019,1,1,2019-05-31,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,1,1,2019-06-01,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,2,2,2019-06-14,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,2,2,2019-06-15,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,3,3,2019-06-28,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,3,3,2019-06-29,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,4,4,2019-07-12,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,4,4,2019-07-13,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,5,5,2019-07-26,EPTNIL,1,1
40,395000,7057000,78.29297413907672,403.5433795132857,2019,5,5,2019-07-27,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,6,6,2019-08-09,EPTNIL,5,3
40,395000,7057000,78.29297413907672,403.5433795132857,2019,6,6,2019-08-10,EPTNIL,3,3
40,395000,7057000,78.29297413907672,403.5433795132857,2019,7,7,2019-08-23,EPTNIL,36,23
40,395000,7057000,78.29297413907672,403.5433795132857,2019,7,7,2019-08-24,EPTNIL,14,10
40,395000,7057000,78.29297413907672,403.5433795132857,2019,8,8,2019-09-06,EPTNIL,4,3
40,395000,7057000,78.29297413907672,403.5433795132857,2019,8,8,2019-09-07,EPTNIL,7,6
40,395000,7057000,78.29297413907672,403.5433795132857,2019,9,9,2019-09-20,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,9,9,2019-09-21,EPTNIL,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2020,10,1,2020-05-31,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,10,1,2020-06-01,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,11,2,2020-06-14,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,11,2,2020-06-15,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,12,3,2020-06-28,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,12,3,2020-06-29,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,13,4,2020-07-12,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,13,4,2020-07-13,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,14,5,2020-07-26,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,14,5,2020-07-27,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,15,6,2020-08-09,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,15,6,2020-08-10,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,16,7,2020-08-23,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,16,7,2020-08-24,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,17,8,2020-09-06,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,17,8,2020-09-07,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,18,9,2020-09-20,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2020,18,9,2020-09-21,EPTNIL,NA,NA
40,395000,7057000,78.29297413907672,403.5433795132857,2019,1,1,2019-05-31,PIPNAT,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,1,1,2019-06-01,PIPNAT,0,0
40,395000,7057000,78.29297413907672,403.5433795132857,2019,2,2,2019-06-14,PIPNAT,0,0
